510.0,755.0,588.0,500.0,255.0,412.0,500.0,755.0,578.0,500.0,245.0,422.0
510.0,760.0,583.0,500.0,260.0,417.0,500.0,750.0,573.0,500.0,240.0,417.0
510.0,765.0,578.0,500.0,255.0,422.0,500.0,755.0,578.0,500.0,245.0,422.0
510.0,760.0,573.0,500.0,250.0,427.0,500.0,750.0,583.0,500.0,250.0,417.0
510.0,765.0,568.0,500.0,245.0,432.0,500.0,745.0,578.0,500.0,255.0,422.0
510.0,770.0,573.0,500.0,250.0,437.0,500.0,740.0,583.0,500.0,260.0,417.0
510.0,765.0,578.0,500.0,255.0,442.0,500.0,735.0,578.0,500.0,265.0,412.0
510.0,770.0,583.0,500.0,250.0,437.0,500.0,740.0,583.0,500.0,260.0,407.0
510.0,775.0,588.0,500.0,245.0,442.0,500.0,745.0,588.0,500.0,265.0,412.0
510.0,780.0,583.0,500.0,240.0,447.0,500.0,750.0,583.0,500.0,260.0,417.0
510.0,785.0,588.0,500.0,245.0,442.0,500.0,745.0,578.0,500.0,255.0,422.0
510.0,780.0,593.0,500.0,250.0,437.0,500.0,750.0,583.0,500.0,260.0,427.0
510.0,775.0,598.0,500.0,255.0,432.0,500.0,755.0,578.0,500.0,255.0,422.0
510.0,770.0,603.0,500.0,250.0,427.0,500.0,760.0,583.0,500.0,250.0,427.0
510.0,775.0,608.0,500.0,245.0,432.0,500.0,755.0,578.0,500.0,245.0,422.0
510.0,770.0,603.0,500.0,240.0,427.0,500.0,760.0,573.0,500.0,250.0,417.0
510.0,775.0,598.0,500.0,245.0,422.0,500.0,755.0,578.0,500.0,255.0,412.0
510.0,770.0,593.0,500.0,240.0,427.0,500.0,760.0,573.0,500.0,250.0,417.0
510.0,775.0,588.0,500.0,245.0,432.0,500.0,755.0,568.0,500.0,255.0,422.0
510.0,770.0,583.0,500.0,250.0,427.0,500.0,760.0,573.0,500.0,250.0,427.0
510.0,765.0,578.0,500.0,245.0,432.0,500.0,755.0,578.0,500.0,255.0,432.0
510.0,770.0,583.0,500.0,250.0,437.0,500.0,750.0,583.0,500.0,250.0,437.0
510.0,775.0,578.0,500.0,255.0,432.0,500.0,745.0,588.0,500.0,245.0,432.0
510.0,780.0,573.0,500.0,260.0,427.0,500.0,750.0,593.0,500.0,250.0,427.0
510.0,785.0,578.0,500.0,255.0,422.0,500.0,745.0,588.0,500.0,255.0,422.0
510.0,790.0,583.0,500.0,260.0,417.0,500.0,740.0,583.0,500.0,260.0,427.0
510.0,785.0,588.0,500.0,255.0,412.0,500.0,735.0,588.0,500.0,265.0,432.0
510.0,790.0,593.0,500.0,260.0,417.0,500.0,740.0,593.0,500.0,260.0,427.0
510.0,795.0,598.0,500.0,255.0,412.0,500.0,735.0,588.0,500.0,255.0,432.0
510.0,790.0,593.0,500.0,260.0,407.0,500.0,730.0,593.0,500.0,250.0,437.0
510.0,785.0,588.0,500.0,265.0,402.0,500.0,725.0,598.0,500.0,255.0,442.0
510.0,790.0,593.0,500.0,260.0,407.0,500.0,720.0,603.0,500.0,260.0,447.0
510.0,795.0,588.0,500.0,255.0,412.0,500.0,715.0,608.0,500.0,265.0,452.0
510.0,800.0,593.0,500.0,260.0,407.0,500.0,710.0,603.0,500.0,270.0,457.0
510.0,795.0,598.0,500.0,265.0,412.0,500.0,705.0,598.0,500.0,275.0,452.0
510.0,790.0,603.0,500.0,270.0,417.0,500.0,700.0,603.0,500.0,270.0,447.0
510.0,795.0,598.0,500.0,265.0,412.0,500.0,695.0,608.0,500.0,275.0,452.0
510.0,800.0,603.0,500.0,270.0,407.0,500.0,700.0,613.0,500.0,270.0,447.0
510.0,795.0,598.0,500.0,275.0,402.0,500.0,705.0,608.0,500.0,275.0,452.0
510.0,800.0,593.0,500.0,270.0,407.0,500.0,700.0,613.0,500.0,280.0,447.0
510.0,805.0,598.0,500.0,265.0,402.0,500.0,695.0,608.0,500.0,275.0,452.0
510.0,800.0,603.0,500.0,260.0,397.0,500.0,700.0,603.0,500.0,270.0,457.0
510.0,795.0,598.0,500.0,255.0,402.0,500.0,705.0,598.0,500.0,275.0,462.0
510.0,790.0,603.0,500.0,250.0,407.0,500.0,700.0,603.0,500.0,280.0,467.0
510.0,795.0,608.0,500.0,255.0,412.0,500.0,705.0,608.0,500.0,285.0,462.0
510.0,800.0,613.0,500.0,250.0,417.0,500.0,700.0,613.0,500.0,290.0,457.0
510.0,805.0,608.0,500.0,245.0,422.0,500.0,705.0,608.0,500.0,295.0,452.0
510.0,810.0,613.0,500.0,240.0,427.0,500.0,700.0,603.0,500.0,300.0,457.0
510.0,815.0,618.0,500.0,235.0,432.0,500.0,695.0,608.0,500.0,305.0,452.0
510.0,820.0,623.0,500.0,230.0,427.0,500.0,690.0,603.0,500.0,300.0,457.0
510.0,815.0,628.0,500.0,235.0,432.0,500.0,685.0,598.0,500.0,295.0,452.0
510.0,820.0,623.0,500.0,230.0,437.0,500.0,680.0,593.0,500.0,290.0,447.0
510.0,825.0,628.0,500.0,235.0,432.0,500.0,685.0,588.0,500.0,295.0,442.0
510.0,820.0,633.0,500.0,240.0,427.0,500.0,690.0,583.0,500.0,290.0,437.0
510.0,815.0,638.0,500.0,245.0,432.0,500.0,685.0,578.0,500.0,285.0,442.0
510.0,810.0,633.0,500.0,240.0,437.0,500.0,680.0,583.0,500.0,290.0,447.0
510.0,815.0,628.0,500.0,245.0,442.0,500.0,675.0,578.0,500.0,295.0,442.0
510.0,810.0,633.0,500.0,250.0,447.0,500.0,670.0,583.0,500.0,300.0,447.0
510.0,805.0,638.0,500.0,255.0,452.0,500.0,675.0,578.0,500.0,295.0,442.0
510.0,810.0,633.0,500.0,250.0,447.0,500.0,680.0,573.0,500.0,300.0,447.0
510.0,815.0,638.0,500.0,255.0,452.0,500.0,685.0,578.0,500.0,295.0,442.0
510.0,820.0,633.0,500.0,260.0,457.0,500.0,680.0,583.0,500.0,290.0,447.0
510.0,815.0,638.0,500.0,255.0,452.0,500.0,685.0,588.0,500.0,285.0,442.0
510.0,820.0,633.0,500.0,260.0,447.0,500.0,690.0,593.0,500.0,290.0,437.0
510.0,815.0,628.0,500.0,255.0,442.0,500.0,685.0,598.0,500.0,295.0,432.0
510.0,820.0,623.0,500.0,260.0,437.0,500.0,680.0,603.0,500.0,290.0,437.0
510.0,815.0,628.0,500.0,265.0,432.0,500.0,675.0,608.0,500.0,295.0,432.0
510.0,820.0,633.0,500.0,270.0,437.0,500.0,670.0,603.0,500.0,300.0,427.0
510.0,815.0,628.0,500.0,265.0,432.0,500.0,665.0,598.0,500.0,305.0,432.0
510.0,810.0,633.0,500.0,270.0,427.0,500.0,660.0,593.0,500.0,310.0,427.0
510.0,805.0,628.0,500.0,275.0,422.0,500.0,665.0,598.0,500.0,305.0,422.0
510.0,810.0,633.0,500.0,270.0,427.0,500.0,660.0,593.0,500.0,300.0,417.0
510.0,805.0,628.0,500.0,275.0,422.0,500.0,665.0,588.0,500.0,295.0,412.0
510.0,800.0,633.0,500.0,280.0,417.0,500.0,670.0,593.0,500.0,290.0,417.0
510.0,805.0,628.0,500.0,285.0,412.0,500.0,675.0,598.0,500.0,295.0,412.0
510.0,800.0,623.0,500.0,280.0,407.0,500.0,680.0,593.0,500.0,290.0,407.0
510.0,805.0,618.0,500.0,285.0,402.0,500.0,685.0,588.0,500.0,295.0,402.0
510.0,810.0,623.0,500.0,290.0,407.0,500.0,690.0,583.0,500.0,300.0,407.0
510.0,815.0,628.0,500.0,295.0,412.0,500.0,695.0,578.0,500.0,295.0,412.0
510.0,820.0,633.0,500.0,300.0,417.0,500.0,690.0,573.0,500.0,300.0,417.0
510.0,825.0,638.0,500.0,305.0,422.0,500.0,695.0,578.0,500.0,305.0,412.0
510.0,830.0,633.0,500.0,300.0,427.0,500.0,690.0,583.0,500.0,300.0,407.0
510.0,835.0,638.0,500.0,295.0,432.0,500.0,695.0,578.0,500.0,295.0,412.0
510.0,840.0,633.0,500.0,290.0,437.0,500.0,700.0,583.0,500.0,290.0,407.0
510.0,835.0,638.0,500.0,285.0,432.0,500.0,695.0,578.0,500.0,285.0,412.0
510.0,840.0,643.0,500.0,280.0,427.0,500.0,690.0,583.0,500.0,290.0,407.0
510.0,845.0,648.0,500.0,285.0,432.0,500.0,695.0,588.0,500.0,285.0,412.0
510.0,840.0,653.0,500.0,290.0,427.0,500.0,690.0,593.0,500.0,280.0,417.0
510.0,835.0,648.0,500.0,295.0,432.0,500.0,685.0,588.0,500.0,275.0,412.0
510.0,840.0,653.0,500.0,300.0,437.0,500.0,680.0,593.0,500.0,270.0,407.0
510.0,845.0,658.0,500.0,305.0,432.0,500.0,685.0,598.0,500.0,265.0,402.0
510.0,850.0,663.0,500.0,300.0,437.0,500.0,690.0,593.0,500.0,260.0,397.0
510.0,855.0,658.0,500.0,305.0,442.0,500.0,685.0,588.0,500.0,265.0,392.0
510.0,860.0,653.0,500.0,310.0,437.0,500.0,690.0,593.0,500.0,270.0,397.0
510.0,865.0,648.0,500.0,305.0,432.0,500.0,695.0,588.0,500.0,275.0,392.0
510.0,860.0,653.0,500.0,300.0,437.0,500.0,690.0,583.0,500.0,270.0,397.0
510.0,865.0,658.0,500.0,305.0,442.0,500.0,685.0,578.0,500.0,275.0,392.0
510.0,860.0,653.0,500.0,310.0,447.0,500.0,690.0,573.0,500.0,280.0,387.0
510.0,865.0,648.0,500.0,305.0,442.0,500.0,685.0,568.0,500.0,285.0,392.0
510.0,870.0,643.0,500.0,310.0,437.0,500.0,690.0,563.0,500.0,280.0,397.0
510.0,875.0,638.0,500.0,315.0,442.0,500.0,695.0,558.0,500.0,275.0,392.0
510.0,880.0,643.0,500.0,310.0,437.0,500.0,690.0,553.0,500.0,280.0,397.0
510.0,875.0,638.0,500.0,305.0,442.0,500.0,685.0,558.0,500.0,285.0,392.0
510.0,880.0,633.0,500.0,310.0,437.0,500.0,680.0,563.0,500.0,290.0,397.0
510.0,885.0,638.0,500.0,315.0,432.0,500.0,675.0,568.0,500.0,285.0,392.0
510.0,890.0,643.0,500.0,320.0,437.0,500.0,670.0,573.0,500.0,280.0,387.0
510.0,895.0,638.0,500.0,315.0,432.0,500.0,665.0,568.0,500.0,275.0,382.0
510.0,900.0,643.0,500.0,310.0,437.0,500.0,660.0,563.0,500.0,280.0,387.0
510.0,895.0,638.0,500.0,305.0,432.0,500.0,655.0,558.0,500.0,285.0,392.0
510.0,900.0,643.0,500.0,310.0,427.0,500.0,660.0,563.0,500.0,280.0,397.0
510.0,895.0,648.0,500.0,305.0,422.0,500.0,665.0,568.0,500.0,285.0,392.0
510.0,900.0,643.0,500.0,310.0,417.0,500.0,670.0,573.0,500.0,280.0,397.0
510.0,905.0,638.0,500.0,305.0,412.0,500.0,675.0,578.0,500.0,275.0,392.0
510.0,900.0,643.0,500.0,300.0,407.0,500.0,680.0,573.0,500.0,280.0,387.0
510.0,895.0,648.0,500.0,295.0,412.0,500.0,675.0,568.0,500.0,285.0,382.0
510.0,890.0,643.0,500.0,290.0,407.0,500.0,670.0,573.0,500.0,290.0,377.0
510.0,895.0,638.0,500.0,285.0,412.0,500.0,675.0,568.0,500.0,295.0,372.0
510.0,890.0,643.0,500.0,280.0,417.0,500.0,670.0,573.0,500.0,300.0,367.0
510.0,885.0,638.0,500.0,275.0,412.0,500.0,675.0,578.0,500.0,295.0,372.0
510.0,890.0,643.0,500.0,270.0,407.0,500.0,680.0,583.0,500.0,290.0,377.0
510.0,895.0,648.0,500.0,275.0,412.0,500.0,685.0,578.0,500.0,295.0,382.0
510.0,900.0,653.0,500.0,280.0,417.0,500.0,690.0,573.0,500.0,300.0,377.0
510.0,895.0,658.0,500.0,275.0,422.0,500.0,685.0,578.0,500.0,295.0,372.0
510.0,890.0,653.0,500.0,280.0,427.0,500.0,680.0,573.0,500.0,290.0,377.0
510.0,895.0,658.0,500.0,285.0,422.0,500.0,675.0,568.0,500.0,295.0,382.0
510.0,890.0,663.0,500.0,290.0,417.0,500.0,680.0,563.0,500.0,290.0,387.0
510.0,885.0,658.0,500.0,285.0,422.0,500.0,685.0,558.0,500.0,295.0,392.0
510.0,890.0,663.0,500.0,280.0,417.0,500.0,690.0,553.0,500.0,300.0,387.0
510.0,895.0,668.0,500.0,275.0,412.0,500.0,695.0,558.0,500.0,305.0,382.0
510.0,890.0,663.0,500.0,280.0,407.0,500.0,690.0,553.0,500.0,300.0,387.0
510.0,895.0,668.0,500.0,285.0,402.0,500.0,685.0,548.0,500.0,295.0,392.0
